status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
18807449704_10156272807139705,This sounds oddly familiar...,Google Maps is trying to out-Yelp Yelp... and it might succeed,link,https://mashable.com/2018/05/08/google-maps-gets-several-updates/?utm_cid=mash-com-fb-main-link#8DMUMhYvD9qk,2018-05-12 18:30:00,25,1,1,25,0,0,0,0,0,0
18807449704_10156255066004705,This window lets you experiences augmented reality without the glasses.,AR without the glasses,video,https://www.facebook.com/mashable/videos/10156255066004705/,2018-05-12 06:30:00,457,16,201,403,24,26,3,0,1,0
18807449704_10156255065204705,"Finally, a car umbrella to keep your vehicle cool in high temps.",This car umbrella wants to keep your car cool,video,https://www.facebook.com/mashable/videos/10156255065204705/,2018-05-12 05:30:00,1673,188,974,1479,44,93,57,0,0,0
18807449704_10156255064144705,"Conquer the road, then ride the waves with these vehicles straight out of James Bond.",Amphibious vehicle,video,https://www.facebook.com/mashable/videos/10156255064144705/,2018-05-12 03:30:00,1500,93,877,1309,82,105,2,0,2,0
18807449704_10156255062434705,This fancy shoe cover is perfect for keeping your floors clean.,Shoe Cover Machine,video,https://www.facebook.com/mashable/videos/10156255062434705/,2018-05-12 01:30:00,2336,736,1290,1695,131,96,70,21,323,0
18807449704_10156255061634705,This bath visor prevents soap from getting into your baby's eye.,Bath visor,video,https://www.facebook.com/mashable/videos/10156255061634705/,2018-05-11 23:30:00,378,100,185,337,17,3,20,1,0,0
18807449704_10156279534629705,How sound effects for your favorite movies are made.,Making of movie sound effects,video,https://www.facebook.com/mashable/videos/10156279534629705/,2018-05-11 18:30:00,1179,49,339,1022,88,68,1,0,0,0
18807449704_10156279607144705,"From Lorelai Gilmore to Carmela Soprano, here are our favorite TV moms.",TV Moms,video,https://www.facebook.com/mashable/videos/10156279607144705/,2018-05-11 18:00:00,36,1,7,34,2,0,0,0,0,0
18807449704_10156279564579705,Who knew giving employees a little freedom during work hours would lead to great ideas?,The hidden genius of Google’s 20% time,video,https://www.facebook.com/mashable/videos/10156279564579705/,2018-05-11 16:59:54,82,2,81,75,5,1,0,0,1,0
18807449704_10156278866854705,"If the watch is actually good, it could be just what Wear OS needs to stay afloat.",Google may release a Pixel-branded smartwatch,link,https://mashable.com/2018/05/11/google-may-release-pixel-branded-smartwatch/?utm_cid=mash-com-fb-main-link#8DMUMhYvD9qk,2018-05-11 12:40:00,19,1,2,16,2,1,0,0,0,0
18807449704_10156276914224705,"The fashion industry is super wasteful, and this man has a solution",Zero Waste Daniel is taking on one of our biggest waste problems,video,https://www.facebook.com/mashable/videos/10156276914224705/,2018-05-11 10:00:01,3705,243,2945,2825,781,96,3,0,0,0
18807449704_10156277349374705,What would you do if 20% of your work week was dedicated to doing anything you want?,The hidden genius of Google’s 20% time,video,https://www.facebook.com/mashable/videos/10156277349374705/,2018-05-11 09:00:02,85,2,44,79,4,2,0,0,0,0
18807449704_10156278571209705,"Boston Dynamics robots can now run in the woods, jump over obstacles and autonomously navigate a building.",Boston Dynamics running robots,video,https://www.facebook.com/mashable/videos/10156278571209705/,2018-05-11 08:21:26,4383,336,3028,3337,185,791,26,23,21,0
18807449704_10156255060469705,We can't decide whether this baby aardvark looks adorable or totally weird.,Baby Aardvark,video,https://www.facebook.com/mashable/videos/10156255060469705/,2018-05-11 06:30:00,361,65,73,279,73,8,1,0,0,0
18807449704_10156255059714705,This trash can crushes your garbage to save space.,Crushing garbage can,video,https://www.facebook.com/mashable/videos/10156255059714705/,2018-05-11 05:30:01,724,104,303,657,37,26,1,2,1,0
18807449704_10156255058569705,This kickass ski bike will help you master the slopes.,Ski bike,video,https://www.facebook.com/mashable/videos/10156255058569705/,2018-05-11 03:20:00,152,35,69,135,8,9,0,0,0,0
18807449704_10156277414959705,We're here to help.,7 ways to take the perfect graduation picture,link,https://mashable.com/2018/04/24/7-ways-graduation-pictures-look-good/?utm_cid=mash-com-fb-main-link#8DMUMhYvD9qk,2018-05-11 02:40:01,6,1,2,6,0,0,0,0,0,0
18807449704_10156255057349705,This artist built an entire model plane out of nothing but manila envelopes.,Manila envelope airplane,video,https://www.facebook.com/mashable/videos/10156255057349705/,2018-05-11 01:30:00,2106,99,775,1686,114,297,6,2,1,0
18807449704_10156255056509705,3D printing is a huge part of how this company creates dog toys.,3D printed dog toys,video,https://www.facebook.com/mashable/videos/10156255056509705/,2018-05-10 23:30:00,35,2,10,31,4,0,0,0,0,0
18807449704_10156277049959705,Toyota employees built a basketball-playing robot that never misses a free throw.,Basketball robot,video,https://www.facebook.com/mashable/videos/10156277049959705/,2018-05-10 18:00:00,300,51,169,250,4,31,13,1,1,0
18807449704_10156276897424705,It's always good to think of people in terms of who they are dating!,'Grimes's boyfriend' Chrome extension will help you remember who 'Elon Musk' is,link,https://mashable.com/2018/05/10/grimes-boyfriend-elon-musk-chrome-extension/?utm_cid=mash-com-fb-main-link#8DMUMhYvD9qk,2018-05-10 17:10:00,52,3,2,34,5,0,13,0,0,0
18807449704_10155486369947919,Turn your workout into a game at this tech-infused kickboxing class.,High-tech kickboxing,video,https://www.facebook.com/mashable/videos/10155486369947919/,2018-05-10 13:30:00,99,13,39,93,2,3,1,0,0,0
18807449704_10156276567349705,This artist doesn't use paint or brushes. He uses the sun.,Sunlight artist,video,https://www.facebook.com/mashable/videos/10156276567349705/,2018-05-10 11:30:00,1966,96,918,1482,140,338,6,0,0,0
18807449704_1736337383113892,Artistic cycling is one of the weirdest and hardest sports you probably didn't even know existed.,Artistic cycling,video,https://www.facebook.com/mashable/videos/1736337383113892/,2018-05-10 10:00:00,846,163,435,654,27,156,9,0,0,0
18807449704_10156276464794705,"Spraying this material on desert sand will turn it into green, fertile land.",Turning deserts into fertile soil,video,https://www.facebook.com/mashable/videos/10156276464794705/,2018-05-10 08:20:09,4334,72,2812,3770,208,348,4,3,1,0
18807449704_10156274931459705,"These bricks are made out of desert sand, but are as strong as concrete.",Desert sand bricks,video,https://www.facebook.com/mashable/videos/10156274931459705/,2018-05-10 06:32:15,1878,47,936,1671,84,115,5,2,1,0
18807449704_10156255054414705,Transform the way you change diapers with this foldable baby cone.,Foldable baby cone,video,https://www.facebook.com/mashable/videos/10156255054414705/,2018-05-10 05:30:01,244,64,81,221,11,9,3,0,0,0
18807449704_10156255053819705,This gadget will make taping wires so much easier.,GaffGun tape applicator,video,https://www.facebook.com/mashable/videos/10156255053819705/,2018-05-10 03:39:59,1661,250,768,1483,67,109,2,0,0,0
18807449704_10156276082164705,👏 SHUT 👏 IT 👏 DOWN 👏,We should all settle disputes like Dwayne 'The Rock' Johnson did on Twitter,link,https://mashable.com/2017/10/23/the-rock-responds-to-wrestling-isnt-real-tweet/?utm_cid=mash-com-fb-main-link#8DMUMhYvD9qk,2018-05-10 03:21:39,249,8,7,194,19,2,34,0,0,0
18807449704_10156255052554705,This 3D technology could be the future of FaceTime.,Video chat with holograms,video,https://www.facebook.com/mashable/videos/10156255052554705/,2018-05-10 01:30:00,100,4,29,90,6,4,0,0,0,0
18807449704_10156274839319705,Get a GREAT night's rest with these apps.,7 mind-soothing apps that will help you sleep better,link,https://mashable.com/2018/04/24/best-apps-sleep/?utm_cid=mash-com-fb-main-link#8DMUMhYvD9qk,2018-05-09 23:50:00,23,1,8,20,0,0,3,0,0,0
18807449704_10156255051289705,This movie theater wraps around your head.,Portable movie theater,video,https://www.facebook.com/mashable/videos/10156255051289705/,2018-05-09 23:30:00,492,105,285,323,14,23,127,2,3,0
18807449704_10156274635219705,This egg-themed pop up is eggcellent 🍳,Egg House museum,video,https://www.facebook.com/mashable/videos/10156274635219705/,2018-05-09 19:00:00,63,34,11,56,3,4,0,0,0,0
18807449704_10156274980149705,J. Cole tackles drug abuse and more on his new album 'KOD.',"The meaning behind J. Cole's new album, KOD",video,https://www.facebook.com/mashable/videos/10156274980149705/,2018-05-09 18:00:02,120,3,28,109,6,1,4,0,0,0
18807449704_10156274473844705,"When you lead an active lifestyle, the last thing you want to deal with is getting tangled up in wires or worrying about your earbuds getting wet.",Mashable Deals,link,https://mashable.com/2018/05/09/bose-soundsport-earbuds-sale-walmart/?utm_cid=mash-com-fb-mashdeals-link#z6aWV6vYmYq8,2018-05-09 13:00:07,4,0,0,4,0,0,0,0,0,0
18807449704_10156274403309705,These are the roles Meghan Markle played before her royal engagement.,Meghan Markle Hollywood Career,video,https://www.facebook.com/mashable/videos/10156274403309705/,2018-05-09 12:30:00,169,10,19,156,11,2,0,0,0,0
18807449704_10156274120374705,Sports journalists in Brazil have had it with sexual harassment on the job.,Sports journalists sexual harassment,video,https://www.facebook.com/mashable/videos/10156274120374705/,2018-05-09 11:00:01,5669,230,1091,4852,247,57,91,290,132,0
18807449704_10156274146929705,Google Assistant can now hold humanlike conversations with people over the phone and it's terrifying.,Google AI phone calls,video,https://www.facebook.com/mashable/videos/10156274146929705/,2018-05-09 10:00:01,45566,8132,59910,31950,3310,9670,412,111,113,0
18807449704_10156273964279705,These emission-free water taxis want to change how people move around in cities with waterways.,Electric water taxis,video,https://www.facebook.com/mashable/videos/10156273964279705/,2018-05-09 08:00:09,3633,67,2390,3222,177,229,4,0,1,0
18807449704_10156255049074705,Control your stress with this calming stone.,Calming stone,video,https://www.facebook.com/mashable/videos/10156255049074705/,2018-05-09 05:20:00,85,27,54,68,6,2,9,0,0,0
18807449704_10156255047739705,This woman is transforming how we make things. She started with a process that hasn't changed for centuries – making glass.,Glass making,video,https://www.facebook.com/mashable/videos/10156255047739705/,2018-05-09 03:20:00,306,10,91,270,22,13,0,0,1,0
18807449704_2173229802906930,"Why are yawns contagious?  And, are psychopaths immune to “catching” yawns?  We’re digging into this weird phenomenon today, on Insignificant Mysteries.",Yawn of the Dead,video,https://www.facebook.com/mashable/videos/2173229802906930/,2018-05-09 01:30:00,121,11,42,88,3,3,26,0,1,0
18807449704_10156255044819705,This enormous pin screen wall can morph into the shape of any face.,Kinetic morphing sculpture,video,https://www.facebook.com/mashable/videos/10156255044819705/,2018-05-08 23:40:00,162,6,119,141,5,14,1,1,0,0
18807449704_10156271730069705,Turns out James Buckley is as much of a troll as his character in The Inbetweeners.,"Sorry, but those 'Inbetweeners' series 4 rumours aren't true",link,https://mashable.com/2018/05/08/inbetweeners-series-4-rumours-not-true/?utm_cid=mash-com-fb-main-link#8DMUMhYvD9qk,2018-05-08 22:20:00,20,1,4,15,1,0,0,2,2,0
18807449704_10156272007294705,Sorry Adam Warlock but you're not cool enough.,Adam Warlock will not be saving the day in 'Infinity War' sequel,link,https://mashable.com/2018/05/08/no-adam-warlock-avengers-4/?utm_cid=mash-com-fb-main-link#8DMUMhYvD9qk,2018-05-08 21:00:00,192,28,32,148,1,3,14,17,9,0
18807449704_10156272847754705,AI is putting Photoshop to shame with this deep learning image correction.,NVIDIA’s AI photo filler,video,https://www.facebook.com/mashable/videos/10156272847754705/,2018-05-08 18:00:01,430,22,90,356,10,60,3,0,1,0
18807449704_2055316274510546,"The Avengers: Infinity War cast are given facts about their 3 cast members named Chris and guess if it's Evans, Hemsworth, or Pratt.

(via MTV News)",Avengers: Know Your Chris (via MTV News),video,https://www.facebook.com/mashable/videos/2055316274510546/,2018-05-08 13:00:00,858,96,196,569,83,1,202,0,3,0
18807449704_10156271765354705,Can our coworkers crack these puzzles?,Hanayama metal puzzles,video,https://www.facebook.com/mashable/videos/10156271765354705/,2018-05-08 10:00:05,52,1,7,44,1,3,4,0,0,0
18807449704_10156271732949705,"Millions of kids live without electricity, so this artist is building solar lanterns so they can study and play after dark.",Solar lanterns,video,https://www.facebook.com/mashable/videos/10156271732949705/,2018-05-08 09:30:00,201,4,106,156,37,7,1,0,0,0
18807449704_10156271577829705,Four MIT graduates have just opened a restaurant where a robotic kitchen prepares the meals.,Robotic kitchen,video,https://www.facebook.com/mashable/videos/10156271577829705/,2018-05-08 07:59:51,6469,484,5254,5289,336,775,25,23,21,0
18807449704_10156271497854705,"Of course, the internet has gone to town with this one.",The 'is this a pigeon' meme is the new 'distracted boyfriend' and it's way too real,link,https://mashable.com/2018/05/08/is-this-a-pigeon-meme/?utm_cid=mash-com-fb-main-link#8DMUMhYvD9qk,2018-05-08 07:00:02,30,0,0,24,1,0,5,0,0,0
18807449704_10156255043179705,This spoon can scoop out every last bit of food in your jar.,The Mini Supoon,video,https://www.facebook.com/mashable/videos/10156255043179705/,2018-05-08 06:30:01,263,39,72,238,10,8,7,0,0,0
18807449704_10156255042189705,This ridiculous game is for all the foodies out there.,Ultimate snack eating game,video,https://www.facebook.com/mashable/videos/10156255042189705/,2018-05-08 05:30:00,271,178,138,160,18,1,91,0,1,0
18807449704_10156271363574705,"Can we please, PLEASE be in your club???",A bunch of the original 'Avengers' got matching tattoos because of course they did,link,https://mashable.com/2018/05/08/avengers-matching-tatoos/?utm_cid=mash-com-fb-main-link#8DMUMhYvD9qk,2018-05-08 04:57:53,1389,22,40,1206,159,6,17,1,0,0
18807449704_10156255041064705,Surprise your sweetheart with art that's actually chocolate.,Stunning chocolate art,video,https://www.facebook.com/mashable/videos/10156255041064705/,2018-05-08 03:26:26,247,24,65,206,28,13,0,0,0,0
18807449704_10156255039619705,Cook your favorite meals anywhere with this flameless cooker.,Portable cooker,video,https://www.facebook.com/mashable/videos/10156255039619705/,2018-05-08 01:30:00,598,58,252,505,21,67,2,1,2,0
18807449704_10156255038369705,Go camping anywhere with this wearable sleeping bag.,Wearable sleeping bag,video,https://www.facebook.com/mashable/videos/10156255038369705/,2018-05-07 23:30:00,136,51,75,112,13,5,6,0,0,0
18807449704_10156270359334705,Netflix's 'Dear White People' is back and more relevant than ever.,,video,https://www.facebook.com/mashable/videos/10156270359334705/,2018-05-07 18:30:00,134,7,17,112,17,3,1,1,0,0
18807449704_10156269780129705,"""Time to burn every single muffin to the ground!!""",The Center for Disease Control really wants to ruin poppy seed muffins for you,link,https://mashable.com/2018/05/07/cdc-poppyseed-muffins-ticks/?utm_cid=mash-com-fb-main-link#8DMUMhYvD9qk,2018-05-07 17:00:01,41,8,15,25,0,1,10,0,5,0
18807449704_10156269326914705,"Harlem finally has its hero, but he might not be ready for fame.",'Luke Cage' Season 2 trailer introduces quite the villain,link,https://mashable.com/2018/05/07/luke-cage-s2-trailer/?utm_cid=mash-com-fb-main-link#8DMUMhYvD9qk,2018-05-07 11:10:00,216,13,38,199,10,5,2,0,0,0
18807449704_10156263585754705,"We tested Google Lens at a Corgi meetup, and it failed.",Identifying Corgis with Google Lens AI,video,https://www.facebook.com/mashable/videos/10156263585754705/,2018-05-07 10:00:00,217,109,139,146,49,2,19,1,0,0
18807449704_10156269178844705,"Printed with plastic and customized by designers, these chairs are pointing to the future.",3D printed chairs,video,https://www.facebook.com/mashable/videos/10156269178844705/,2018-05-07 09:00:00,213,11,254,196,8,9,0,0,0,0
18807449704_10156269218204705,"Definitive, yet totally subjective, cloud rankings. You're welcome.",We ranked cloud types so you don't have to,link,https://mashable.com/2018/05/06/cloud-types-ranked/?utm_cid=mash-com-fb-main-link#8DMUMhYvD9qk,2018-05-07 08:40:00,53,7,32,48,1,3,1,0,0,0
18807449704_10156263308674705,These gigantic robot factories are the reason buying groceries online is so easy.,Gigantic robot grocery factories,video,https://www.facebook.com/mashable/videos/10156263308674705/,2018-05-07 08:00:01,93,4,73,78,4,11,0,0,0,0
18807449704_10156255037439705,A Boston Dynamics robot has nailed a craft that has evaded many of its predecessors – doors.,Robot opening doors,video,https://www.facebook.com/mashable/videos/10156255037439705/,2018-05-07 06:30:00,870,98,565,676,30,150,4,5,5,0
18807449704_10156255036589705,These shoes will let you skate and ski through the slopes.,Snowfeet snow skates,video,https://www.facebook.com/mashable/videos/10156255036589705/,2018-05-07 05:30:00,627,132,287,517,41,61,7,1,0,0
18807449704_1727641757316788,"This portable pod is actually a smart, self-sustained home for two.",Portable pod home,video,https://www.facebook.com/mashable/videos/1727641757316788/,2018-05-07 03:30:00,2160,131,1194,1851,155,146,7,1,0,0
18807449704_10156255034994705,Show off your skills with this LED snowboard 🏂,LED Snowboard,video,https://www.facebook.com/mashable/videos/10156255034994705/,2018-05-07 01:30:00,647,185,240,524,55,65,2,0,1,0
18807449704_10156255032664705,Fighting crime in a miniature world.,Articulated comic book art is a stunning artform,video,https://www.facebook.com/mashable/videos/10156255032664705/,2018-05-06 23:30:00,22,0,3,18,2,2,0,0,0,0
18807449704_10156268070239705,Rid your dinner of unnecessary oils and fats with this air fryer. Get yours here: https://zdcs.link/Qm16n,Mashable Deals,video,https://www.facebook.com/MashableDeals/videos/2134441333455296/,2018-05-06 19:00:01,178,31,61,165,9,4,0,0,0,0
18807449704_10156238130734705,This cat hammock lets your cat ride in style.,Cat Hammock,video,https://www.facebook.com/mashable/videos/10156238130734705/,2018-05-06 06:30:00,480,214,154,391,66,12,8,0,3,0
18807449704_10156238130144705,He's an artist who doesn't paint. His robot students do it for him.,Robot artists,video,https://www.facebook.com/mashable/videos/10156238130144705/,2018-05-06 05:30:00,767,18,387,664,35,64,2,2,0,0
18807449704_10156238128424705,Explore the sea with this lightweight shell backpack.,Underwater backpack,video,https://www.facebook.com/mashable/videos/10156238128424705/,2018-05-06 03:30:00,746,79,257,674,48,23,0,0,1,0
18807449704_10156238127524705,"Gourmet chef, Eating With Max, dreams of saving the environment.",Zero-waste cooking is a thing,video,https://www.facebook.com/mashable/videos/10156238127524705/,2018-05-06 01:30:00,291,23,65,249,37,5,0,0,0,0
18807449704_10156238126659705,This kitchen robot cooks your meals when you're not home.,Kitchen robot,video,https://www.facebook.com/mashable/videos/10156238126659705/,2018-05-05 23:30:00,566,60,318,459,45,60,1,1,0,0
18807449704_10156265745419705,Spend more time on the surface of Starkiller Base in this new 'Star Wars: Forces of Destiny' short.,'Star Wars' animated short riffs on a 'Force Awakens' deleted scene,link,https://mashable.com/2018/05/05/star-wars-forces-of-destiny-force-awakens-deleted-scene/?utm_cid=mash-com-fb-main-link#8DMUMhYvD9qk,2018-05-05 16:30:00,5,0,0,4,0,1,0,0,0,0
18807449704_10156238125764705,This device lets you use the power of the sun to stay cool.,Solar powered air conditioner,video,https://www.facebook.com/mashable/videos/10156238125764705/,2018-05-05 06:30:00,653,61,360,582,38,31,2,0,0,0
18807449704_10156238124809705,This vest hides a hi-tech airbag and it’s been taken up by alpine skiers for protection.,Hi-tech airbag,video,https://www.facebook.com/mashable/videos/10156238124809705/,2018-05-05 05:30:00,297,6,80,275,7,14,1,0,0,0
18807449704_10155454028712919,Here's why parents should be concerned about their kids' social media use.,Kids' social media use,video,https://www.facebook.com/mashable/videos/10155454028712919/,2018-05-05 03:30:00,51,4,45,46,0,5,0,0,0,0
18807449704_10156238118429705,This flying jet ski blows boring boats out of the water.,Flying jet ski,video,https://www.facebook.com/mashable/videos/10156238118429705/,2018-05-05 01:30:00,1369,142,914,1162,88,114,3,1,1,0
18807449704_10156238117214705,Say goodbye to bad posture and neck pains.,Device for better posture,video,https://www.facebook.com/mashable/videos/10156238117214705/,2018-05-04 23:30:00,32,4,21,30,2,0,0,0,0,0
18807449704_10156263294549705,"""There’s a person on the other side of that computer. Maybe I might not tweet that. Maybe I might not do that.""",'Dear White People' Season 2 is empowering and brilliant,link,https://mashable.com/2018/05/04/dear-white-people-season-2-review/?utm_cid=mash-com-fb-main-link#8DMUMhYvD9qk,2018-05-04 23:10:00,9,1,0,9,0,0,0,0,0,0
18807449704_10156262779699705,"If you're not already using it, you need to.",The mute button is Twitter's most underrated feature,link,https://mashable.com/2018/05/04/twitter-mute-button-rules/?utm_cid=mash-com-fb-main-link#8DMUMhYvD9qk,2018-05-04 19:20:00,14,0,1,12,0,2,0,0,0,0
18807449704_10156263385929705,This butt-shaped pillow will make you 'crack' up.,Butt Pillow,video,https://www.facebook.com/mashable/videos/10156263385929705/,2018-05-04 18:00:01,756,324,343,409,28,10,308,0,1,0
18807449704_10156262590409705,Luke Skywalker's LandSpeeder is now kid-sized. #MayTheFourth,Star Wars LandSpeeder for kids,video,https://www.facebook.com/mashable/videos/10156262590409705/,2018-05-04 16:00:01,2026,395,923,1571,299,120,36,0,0,0
18807449704_10160456811595061,"A DIY dad made a Star Wars highchair for his son, and we're wondering if it comes in adult sizes. #MayTheFourth",DIY Star Wars highchair,video,https://www.facebook.com/mashable/videos/10160456811595061/,2018-05-04 13:00:00,426,132,78,323,70,23,10,0,0,0
18807449704_10154736932158078,"If you've never seen Star Wars before, you're not alone. #MayTheFourth",Star Wars explained,video,https://www.facebook.com/mashable/videos/10154736932158078/,2018-05-04 12:00:01,270,114,110,156,8,19,78,6,3,0
18807449704_10156257623814705,"You should prob know this.

(via Grist.org)",Meet the tick that’s forcing Americans to give up their meat,link,https://grist.org/article/lone-star-ticks-are-a-carnivores-nightmare-and-theyre-just-waking-up/,2018-05-04 11:00:01,582,65,933,299,7,225,6,36,9,0
18807449704_10156255347759705,Michael Phelps breaks down how he runs his Instagram account.,Michael Phelps on Instagram,video,https://www.facebook.com/mashable/videos/10156255347759705/,2018-05-04 10:00:00,74,4,9,70,4,0,0,0,0,0
18807449704_10154736907858078,These innovative design concepts helped make Star Wars a massive success. #MayTheFourth,Star Wars design concepts,video,https://www.facebook.com/mashable/videos/10154736907858078/,2018-05-04 09:02:00,282,2,90,254,24,3,1,0,0,0
18807449704_10156262274869705,"Watch not one, not two, but three giant submarines emerge from beneath the Arctic ice.",Submarines emerge from the ice,video,https://www.facebook.com/mashable/videos/10156262274869705/,2018-05-04 08:00:02,1408,41,394,1224,27,138,7,1,11,0
18807449704_10156238110894705,This artist paints sneakers with temperature-sensitive dye.,Color-changing sneakers,video,https://www.facebook.com/mashable/videos/10156238110894705/,2018-05-04 06:30:00,547,54,232,434,46,65,2,0,0,0
18807449704_10156238115389705,Airbus' drone taxi has successfully completed its first 53-second test flight.,Drone taxi,video,https://www.facebook.com/mashable/videos/10156238115389705/,2018-05-04 05:30:01,211,6,109,192,9,9,1,0,0,0
18807449704_10156261468684705,Going against the trend?,Facebook's assistant could be different from the competition in one important way,link,https://mashable.com/2018/05/03/facebook-m-assistant-marvin/?utm_cid=mash-com-fb-main-link#8DMUMhYvD9qk,2018-05-04 03:40:00,5,0,4,5,0,0,0,0,0,0
18807449704_10156238114119705,Step inside this mind-bending studio where every painting is a mesmerizing optical illusion.,Optical illusion paintings,video,https://www.facebook.com/mashable/videos/10156238114119705/,2018-05-04 03:30:00,343,6,224,280,37,26,0,0,0,0
18807449704_10156238113034705,Turn your hand into a keyboard with this strap of sensor-equipped rings.,Keyboard hand,video,https://www.facebook.com/mashable/videos/10156238113034705/,2018-05-04 01:30:00,359,22,254,307,19,33,0,0,0,0
18807449704_10156238112119705,"Try not to be hypnotized by this ""shark whisperer"" and his skills.",Shark Whisperer,video,https://www.facebook.com/mashable/videos/10156238112119705/,2018-05-03 23:30:00,160,23,44,135,10,14,1,0,0,0
18807449704_10156261139304705,"C'mon, you know you've thought about it.",Dude lives out everyone's dream and jumps his motorcycle off a parked trailer,link,https://mashable.com/2018/05/03/man-jump-motorcycle-off-trailer/?utm_cid=mash-com-fb-main-link#8DMUMhYvD9qk,2018-05-03 22:00:00,418,22,38,339,20,4,55,0,0,0
18807449704_10156259956034705,Who needs a car when you can use this bionic suit instead?,Bionic exoskeleton suit,video,https://www.facebook.com/mashable/videos/10156259956034705/,2018-05-03 18:00:00,70,4,28,63,1,6,0,0,0,0
18807449704_10156260232389705,The Oculus Go headset is going to win over everyone (even skeptics of VR.),Oculus Go headset,video,https://www.facebook.com/mashable/videos/10156260232389705/,2018-05-03 13:30:00,189,23,61,167,10,10,2,0,0,0
18807449704_2046834795358694,"The 'Infinity War' cast take on the challenge of answering these obscure questions from all of the Avengers films...will they succeed?

(via MTV News)",'Avengers' Quiz (via MTV News),video,https://www.facebook.com/mashable/videos/2046834795358694/,2018-05-03 11:00:01,920,116,253,609,67,3,240,1,0,0
18807449704_10156260054404705,This sculptor combines art with maths to create unique shapeshifting mechanisms.,Metal sculptures transform with the wind,video,https://www.facebook.com/mashable/videos/10156260054404705/,2018-05-03 10:00:01,4831,95,5906,3885,516,424,5,1,0,0
18807449704_10156259952134705,This artist doesn't use paint or brushes. He uses the sun.,Sunlight artist,video,https://www.facebook.com/mashable/videos/10156259952134705/,2018-05-03 09:00:01,4523,183,2576,3385,343,784,10,1,0,0
18807449704_10155972817404705,"Yep, you read that right.",There's a new religion centered around artificial intelligence and it sounds terrifying,link,http://mashable.com/2017/11/15/way-of-the-future-artificial-intelligence-religion-church/?utm_cid=mash-com-fb-main-link#8DMUMhYvD9qk,2018-05-03 08:40:00,119,17,30,84,5,16,12,0,2,0
18807449704_10156259943214705,"As the old showbiz saying goes, never work with children or Wookiees.","Chewbacca was a diva on the 'Solo' set, says new charity video",link,https://mashable.com/2018/05/03/chewbacca-diva-solo-roar/?utm_cid=mash-com-fb-main-link#8DMUMhYvD9qk,2018-05-03 08:20:00,28,2,8,22,2,0,4,0,0,0
18807449704_10156259905634705,Researchers at MIT are now able to program water droplets and move them individually across surfaces.,Moving water droplets,video,https://www.facebook.com/mashable/videos/10156259905634705/,2018-05-03 08:00:23,548,19,255,450,24,71,3,0,0,0
18807449704_10156259576679705,These gigantic robot factories are the reason buying groceries online is so easy.,Gigantic robot grocery factories,video,https://www.facebook.com/mashable/videos/10156259576679705/,2018-05-03 06:30:01,348,17,246,299,6,42,0,0,1,0
18807449704_10156238109664705,"This orange goo may look squishy, but it’s the key ingredient in armor used to protect football players and soldiers.",Revolutionary material,video,https://www.facebook.com/mashable/videos/10156238109664705/,2018-05-03 05:30:00,2930,73,1586,2597,104,221,6,1,1,0
18807449704_10156238106229705,"Japan is testing out self driving cars and new ""Uber"" app.",Nissan is launching a self-driving taxi in Japan,video,https://www.facebook.com/mashable/videos/10156238106229705/,2018-05-03 03:30:00,99,7,82,85,5,8,1,0,0,0
18807449704_10156259347879705,A two-minute treat.,Google's first ever VR Doodle is a delightful tribute to a French film legend,link,https://mashable.com/2018/05/03/google-doodle-vr-georges-melies/?utm_cid=mash-com-fb-main-link,2018-05-03 02:00:00,206,5,36,178,28,0,0,0,0,0
18807449704_10156238105059705,Hailey Knox addresses what it's like to grow up surrounded by social media.,Hailey Knox,video,https://www.facebook.com/mashable/videos/10156238105059705/,2018-05-03 01:30:00,148,6,42,135,12,0,1,0,0,0
18807449704_10156238103154705,Jeff Bezos hollowed out a mountain to build a giant clock designed to run for 10 millennia.,Jeff Bezos clock,video,https://www.facebook.com/mashable/videos/10156238103154705/,2018-05-02 23:30:00,334,24,133,290,12,29,2,1,0,0
18807449704_10156258161494705,Netflix's Alexa & Katie wants to help erase the stigma for teens with cancer.,Netflix's new show 'Alexa & Katie',video,https://www.facebook.com/mashable/videos/10156258161494705/,2018-05-02 18:00:01,63,0,6,57,5,0,1,0,0,0
18807449704_10156258149314705,"So, why is the Oculus Go so badass?",Mashable Deals,link,https://mashable.com/2018/05/02/oculus-go-mobile-vr-on-amazon/?utm_cid=mash-com-fb-mashdeals-link#z6aWV6vYmYq8,2018-05-02 15:30:00,7,0,0,5,2,0,0,0,0,0
18807449704_10156257627649705,Ar'mon And Trey gave us pointers about ways to be successful.,Ar'mon And Trey - finding fame on social media,video,https://www.facebook.com/mashable/videos/10156257627649705/,2018-05-02 12:00:00,1299,26,938,717,580,1,0,1,0,0
18807449704_10156257600984705,This high-end gaming gear was designed by esports pros.,High-end gaming gear,video,https://www.facebook.com/mashable/videos/10156257600984705/,2018-05-02 11:01:13,36,1,9,31,2,1,2,0,0,0
18807449704_10156257143389705,This heat-expanding furniture means you can one day blow dry it into shape.,Heat-expanding furniture,video,https://www.facebook.com/mashable/videos/10156257143389705/,2018-05-02 08:01:56,113,4,38,89,6,18,0,0,0,0
