status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
10643211755_10156907867886756,"Two directors whose films have been nominated for the Palme d'Or award are a long ways away from the glamour: Russian director Kirill S. Serebrennikov is under arrest in his apartment in Moscow;
Jafar Panahi is prohibited from leaving Iran to travel to Cannes.",The 2 Directors Missing From Cannes,link,https://www.npr.org/2018/05/12/610560193/the-2-directors-missing-from-cannes?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180512,2018-05-12 19:00:00,415,11,65,169,3,78,2,146,17,0
10643211755_10156907876271756,It's the Leonard Bernstein centennial this year and the Baltimore Symphony Orchestra has been celebrating.,'Something Develops Onstage Called Love': Baltimore Symphony Celebrates The Bernstein Centennial,link,https://www.npr.org/sections/deceptivecadence/2018/05/12/610517474/something-develops-onstage-called-love-baltimore-symphony-celebrates-the-bernste?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180512,2018-05-12 18:00:00,552,23,110,461,84,7,0,0,0,0
10643211755_10156907640396756,Among the highlights in education news this week: U.S. News and World Report released its rankings of the best high schools in the country.,Single Mothers Balance Care And Coursework; New High School Rankings,link,https://www.npr.org/sections/ed/2018/05/12/610043816/single-mothers-balance-care-and-coursework-new-high-school-rankings?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180512,2018-05-12 17:00:00,342,19,53,316,14,9,0,2,1,0
10643211755_10156908087301756,"More than 40 years after his death, the King's legacy ticks on.  Phillips will sell an Omega watch once owned by Elvis Presley at an auction in Geneva, Switzerland today. The company estimates the watch will fetch between $52,900 and $106,000.",Elvis Presley's Diamond-Encrusted Omega Watch To Be Auctioned Off,link,https://www.npr.org/2018/05/11/610529496/elvis-presleys-diamond-encrusted-omega-watch-to-be-auctioned-off?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180512,2018-05-12 15:30:00,340,88,102,275,6,52,2,4,1,0
10643211755_10156907800676756,"Pansy Greene is one of 5.7 million Americans who have Alzheimer's disease. She and her husband Winston call her illness part of their ""journey"" together.

""Even though [we're] going through this, Pansy and I are still here. We're together. We are a couple,"" Winston says.",Taking The 'Journey' Through Alzheimer's Together,link,https://www.npr.org/2018/05/12/610451314/taking-the-journey-through-alzheimer-s-together?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180512,2018-05-12 15:00:01,1080,23,159,579,300,6,0,195,0,0
10643211755_10156908364101756,Oklahoma Governor Mary Fallin managed to anger both gun rights and LGBTQ rights activists late Friday with two separate actions.,"In A One-Two Punch, Oklahoma Governor Angers LGBTQ and Guns Rights Activists",link,https://www.npr.org/sections/thetwo-way/2018/05/12/610655737/in-a-one-two-punch-oklahoma-governor-angers-lgbtq-and-guns-rights-activists,2018-05-12 14:02:00,1652,211,143,518,11,137,282,40,664,0
10643211755_10156908209456756,"Journalists from the United States, South Korea, China, Russia and Britain will be invited to watch a special ceremony in which all of the tunnels at a North Korean nuclear test site will be destroyed.",North Korea Announces Plans To Dismantle Nuclear Test Site,link,https://www.npr.org/sections/thetwo-way/2018/05/12/610674006/north-korea-announces-plans-to-dismantle-nuclear-test-site?utm_source=dlvr.it&utm_medium=twitter,2018-05-12 13:00:01,1814,348,441,1312,52,260,182,2,6,0
10643211755_10156907993471756,"Noura Hussein's parents forced her into the marriage three years ago. She initially fled and refused to consummate the marriage. Her family lied to get her to return.

Days after the wedding ceremony, Hussein's husband raped her as three of his male relatives restrained her.",Sudanese Teen Bride Sentenced To Death For Killing Husband During Alleged Rape,link,https://www.npr.org/sections/thetwo-way/2018/05/12/610658880/sudanese-teen-bride-sentenced-to-death-for-killing-husband-during-alleged-rape?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180512,2018-05-12 12:00:01,12406,320,1217,627,6,276,5,2999,8493,0
10643211755_10156907617056756,"Even 2,000 miles away from Washington, D.C., Sen. John McCain can still make news.",John McCain's Absence Weighs On The Senate,link,https://www.npr.org/2018/05/12/610517129/john-mccains-absence-weighs-on-the-senate?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180512,2018-05-12 11:00:00,1710,81,84,1297,77,16,6,313,1,0
10643211755_10156907577971756,A Venezuelan business association says as many as 40 percent of employees either quit or are regularly skipping work,"Many Venezuelan Workers Are Leaving The Job, And The Country",link,https://www.npr.org/sections/parallels/2018/05/12/610132680/many-venezuelan-workers-are-leaving-the-job-and-the-country?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180512,2018-05-12 10:00:00,433,79,89,208,2,67,9,146,1,0
10643211755_10156907047481756,"New sanctions ""will likely have consequences that go against the stated objectives of the Trump administration,"" these researchers say.",Opinion: These Are The Potential Consequences Of Renewing Sanctions For Iran's Oil Importers,link,https://www.npr.org/sections/parallels/2018/05/10/609748871/these-are-the-potential-consequences-of-renewing-sanctions-for-irans-oil-importe?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180512,2018-05-12 09:03:00,305,38,106,152,3,17,11,39,83,0
10643211755_10156905652911756,"Why is the rate of women dying or nearly dying from complications with pregnancy and childbirth growing in America and what can be done about it? Three women share their close calls.
 https://n.pr/2KNDeYO",'Near Miss' Mothers: The Risk of Childbirth in America,video,https://www.facebook.com/NPR/videos/10156905652911756/,2018-05-12 08:05:00,1687,112,1013,673,16,273,0,635,90,0
10643211755_10156906977946756,"Grechen Shirley, who had worked from home as a consultant before running for Congress, had argued that she should be allowed to use campaign funds, as she would not have needed the child care had she not been a candidate.",FEC Says That Candidates Can Use Campaign Funds For Child Care,link,https://www.npr.org/2018/05/10/610099506/fec-says-that-candidates-can-use-campaign-funds-for-child-care?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180512,2018-05-12 07:15:00,1556,109,126,1324,129,58,9,1,35,0
10643211755_10156907394511756,"""We have bad people in government. If they stay we will have the same situation. We need to get rid of them to bring new faces, more educated and more democratic people,"" a first-time voter said.",Light Turnout As Polls Open In Iraq,link,https://www.npr.org/sections/thetwo-way/2018/05/12/610638166/light-turnout-as-polls-open-in-iraq?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180512,2018-05-12 06:49:51,271,30,38,209,6,3,0,53,0,0
10643211755_10156906658136756,"""The foundation may be a means for the Russian government to access our nation's sensitive or classified research, development facilities and dual-use technologies with military and commercial applications,"" an agent wrote in a Boston paper.",FBI Warned Of Russian Intelligence Links To Oligarch In Cohen Payment Allegation,link,https://www.npr.org/2018/05/11/610381368/fbi-warned-of-russian-intelligence-links-to-oligarch-in-cohen-payment-allegation?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-12 06:30:00,3456,103,1333,1674,6,714,43,53,966,0
10643211755_10156906961241756,"""Let me step back and tell you that the vast majority of the people that move illegally into United States are not bad people. They're not criminals. They're not MS-13. Some of them are not. But they're also not people that would easily assimilate into the United States into our modern society,"" Kelly said.",Transcript: White House Chief Of Staff John Kelly's Interview With NPR,link,https://www.npr.org/2018/05/11/610116389/transcript-white-house-chief-of-staff-john-kellys-interview-with-npr?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180512,2018-05-12 05:30:00,4140,1031,798,801,26,455,62,166,2630,0
10643211755_10156906942961756,"Pompeo said he and Kim ""talked about the fact that America has often had adversaries who we are now close partners with.""",Pompeo To Kim: Denuclearize And Enjoy 'Future Brimming With Peace And Prosperity',link,https://www.npr.org/sections/thetwo-way/2018/05/11/610544151/pompeo-to-kim-denuclearize-and-enjoy-future-brimming-with-peace-and-prosperity?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180512,2018-05-12 04:30:00,399,224,48,199,9,14,141,0,36,0
10643211755_10156906903471756,Moose and Squirrel are back.,New 'Rocky And Bullwinkle' Is Something We Hope You'll Really Like,link,https://www.npr.org/sections/monkeysee/2018/05/11/609060876/new-rocky-and-bullwinkle-is-something-we-hope-you-ll-really-like?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180512,2018-05-12 03:30:00,9541,489,3523,7792,1083,540,100,15,11,0
10643211755_10156906898446756,"""This is a tragedy – I don't think any other words can describe how tragic this is,"" Western Australia's Commissioner of Police Chris Dawson said.",7 Bodies Found In Rural Western Australia,link,https://www.npr.org/sections/thetwo-way/2018/05/11/610296145/seven-bodies-found-in-rural-western-australia?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180512,2018-05-12 02:30:00,1066,46,36,208,5,100,1,746,6,0
10643211755_10156906969246756,This week we feature the musicians who have helped shape the contemporary Breton sound.,The Thistle & Shamrock: Brittany,link,https://www.npr.org/2018/05/11/610060751/the-thistle-shamrock-brittany?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180512,2018-05-12 01:33:00,240,8,50,215,23,1,1,0,0,0
10643211755_10156906360356756,"Identity is at the core of our food choices, whether we realize it or not.","From Collards To Maple Syrup, How Your Identity Impacts The Food You Like",link,https://www.npr.org/sections/thesalt/2018/05/11/609237031/from-collards-to-maple-syrup-how-your-identity-impacts-the-food-you-like?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-12 00:28:00,2146,153,665,1979,98,52,16,0,1,0
10643211755_10156906355866756,Parents mess up. It comes with the job. What's the one thing you wish someone had told you before you became a parent?,Your Turn: What Do You Wish You'd Known Before Becoming A Parent?,link,https://www.npr.org/sections/goatsandsoda/2018/05/11/609470215/your-turn-what-do-you-wish-youd-known-before-becoming-a-parent?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 23:05:00,975,582,232,838,113,4,17,1,2,0
10643211755_10156906349886756,"""We reaffirm that violence and terrorism cannot and should not be associated with any religion, nationality, civilization or ethnic group, as violent extremism and terrorism in all its forms and manifestation including violence against civilians and suicide attacks are against the holy principles of Islam,"" the fatwa reportedly said.",70 Muslim Clerics Issue Fatwa Against Violence And Terrorism,link,https://www.npr.org/sections/thetwo-way/2018/05/11/610420149/70-muslim-clerics-issue-fatwa-against-violence-and-terrorism?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 21:48:00,9693,176,2015,8280,1270,103,37,1,2,0
10643211755_10156906029141756,"President Trump's plan to help lower drug prices mostly lists dozens of ""potential"" steps the administration may take, along with many others that were included in the White House's budget proposal and will require congressional action.",Trump Drug Pricing 'Blueprint' Could Take Years To Build,link,https://www.npr.org/sections/health-shots/2018/05/11/610418310/trump-drug-pricing-blueprint-could-take-years-to-build?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 20:14:00,1132,417,246,192,3,33,277,64,563,0
10643211755_10156906007121756,Parenting doesn't have to be so stressful. Just ask a Maya mom.,Secrets Of A Maya Supermom: What Parenting Books Don't Tell You,link,https://www.npr.org/sections/goatsandsoda/2018/05/11/603315432/the-best-mothers-day-gift-get-mom-out-of-the-box?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 19:05:00,9255,318,3919,7856,1264,122,9,2,2,0
10643211755_10156905841121756,"After his capture, Khalid Sheik Mohammed was waterboarded 183 times by the CIA. He says he has information pertaining to Gina Haspel's nomination as CIA director that he wants to share with senators.",Sept. 11 Architect Wants To Tell Senators About Torture But Says Haspel Classified It,link,https://www.npr.org/sections/thetwo-way/2018/05/11/610507108/sept-11-architect-wants-to-tell-senators-about-torture-but-says-haspel-classifie?utm_medium=social&utm_campaign=npr&utm_source=facebook.com&utm_term=nprnews&utm_content=20180511,2018-05-11 18:11:00,3796,468,827,1917,20,930,96,84,749,0
10643211755_10156905858581756,"""I'm in support of the great bear,"" Secretary of the Interior Ryan Zinke said. ""I'm also in support of doing it right, this is not the reintroduction of a rabbit.""",Ranchers Sour On Trump Administration Over Proposal To Bring Back Grizzly Bears,link,https://www.npr.org/2018/05/11/609541010/ranchers-sour-on-trump-administration-over-proposal-to-bring-back-grizzly-bears?utm_medium=RSS&utm_campaign=nprstoriesfromnpr,2018-05-11 17:48:00,1036,194,150,727,24,49,153,13,70,0
10643211755_10156905756511756,"From World Cafe: It's a labor playlist, as in a soundtrack for giving birth.",Labor Of Love: Songs For The Delivery Room,link,https://www.npr.org/sections/world-cafe/2018/05/11/610442593/labor-of-love-songs-for-the-delivery-room?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 17:15:00,435,110,135,362,57,11,5,0,0,0
10643211755_10156905708016756,"Charlie Puth writes, records and produces fleshed-out tracks in a room of his Beverly Hills mansion. He's achieved fame for his hit songs, but says that he's a ""private person.""",Charlie Puth Is Working Hard For Your Attention,link,https://www.npr.org/2018/05/11/609061081/charlie-puth-is-working-hard-for-your-attention?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 16:48:00,391,39,26,361,24,4,0,0,2,0
10643211755_10156905730396756,"AT&T, Korean Aerospace Industries, a branch of the Swiss drugmaker Novartis and an American company linked to a Russian oligarch all acknowledged they had hired Cohen after Trump's surprise victory in 2016.",Were Trump Lawyer Cohen's Actions Legal?,link,https://www.npr.org/2018/05/11/609903734/were-trump-lawyer-cohens-actions-legal?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 16:17:00,1110,199,177,368,3,158,58,8,515,0
10643211755_10156905607286756,"Anwar Ibrahim, a popular Malaysian opposition leader who was jailed for sodomy in 2015, is expected to get a pardon, allowing him to return to politics.",Jailed Malaysian Opposition Leader To Be Pardoned After His Party's Victory,link,https://www.npr.org/sections/thetwo-way/2018/05/11/610482390/jailed-malaysian-opposition-leader-to-be-pardoned-after-his-party-s-victory?utm_medium=social&utm_campaign=npr&utm_source=facebook.com&utm_term=nprnews&utm_content=20180511,2018-05-11 15:44:00,229,18,20,175,4,30,1,1,18,0
10643211755_10156905549356756,"In 2015, to great fanfare, NASA announced a planet discovery considered a milestone in the hunt for another Earth. But now some researchers say it's not clear that this planet actually exists.","Earth's 'Bigger, Older Cousin' Maybe Doesn't Even Exist",link,https://www.npr.org/sections/thetwo-way/2018/05/11/609840337/earths-bigger-older-cousin-maybe-doesnt-even-exist?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 15:02:00,330,34,54,213,1,66,33,17,0,0
10643211755_10156905429021756,Bela Fleck and Abigail Washburn are a husband-and-wife banjo duo who write original tunes steeped in the roots of folk music.,Bela Fleck And Abigail Washburn: Tiny Desk Concert,link,https://www.npr.org/event/music/610049897/bela-fleck-and-abigail-washburn-tiny-desk-concert?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 14:25:00,2243,114,471,1933,294,15,1,0,0,0
10643211755_10156905330901756,"""I'm happy for what I have,"" Qusay Hussein, a suicide bombing survivor told NPR. ""The night comes and the day comes after.""

Hussein graduated from Austin Community College in Texas with an associate's degree Thursday.",Survivor Of Suicide Bombing In Iraq Graduates From College In Texas,link,https://www.npr.org/sections/thetwo-way/2018/05/11/610352350/survivor-of-suicide-bombing-in-iraq-graduates-from-college-in-texas?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 14:03:00,7968,83,266,6851,996,108,0,13,0,0
10643211755_10156905366541756,"Frightened Rabbit singer Scott Hutchison was found dead Thursday, Edinburgh Police confirmed in a statement provided to NPR. He was 36.",Frightened Rabbit Singer Scott Hutchison Found Dead At 36,link,https://www.npr.org/sections/therecord/2018/05/11/610352131/frightened-rabbit-singer-scott-hutchison-found-dead-at-36?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 13:35:00,3094,141,321,280,21,129,2,2660,2,0
10643211755_10156905280436756,"In a country routinely ranked as one of the most corrupt in the world, many candidates face an uphill battle to restore faith in Iraq's tarnished parliament. Many Iraqis say they won't bother voting this time.","Almost 7,000 Candidates Are Running For Election This Weekend In Iraq",link,https://www.npr.org/sections/parallels/2018/05/11/609695769/almost-7-000-candidates-are-running-for-election-this-weekend-in-iraq?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 12:57:00,227,21,26,138,3,57,8,19,2,0
10643211755_10156905195111756,"The private Kasumigaseki Country Club was picked to host the men's and women's for the 2020 Olympics in Tokyo.

The club's general manager, Hiroshi Imaizumi, says ending the ban on women being allowed to become full members ""is the trend of the time.""",Women Get First Full Memberships At Tokyo 2020 Golf Course,link,https://www.npr.org/sections/thetwo-way/2018/05/11/610352908/women-get-first-full-memberships-at-tokyo-2020-golf-course?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 12:29:00,310,13,21,267,23,18,1,0,1,0
10643211755_10156905204321756,"""At my age, it is not about finishing first, second or third,"" Kittie Weston-Knauer, 69, says. ""It is about finishing. It is about being as competitive as I can and it is about pushing those in front of me to ride harder.""",'Why Don't You Try It?': How The Oldest U.S. Female BMX Racer Broke Into The Sport,link,https://www.npr.org/2018/05/11/609738535/why-don-t-you-try-it-how-the-oldest-u-s-female-bmx-racer-broke-into-the-sport?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 12:01:00,4157,136,850,3281,760,112,3,1,0,0
10643211755_10156905182091756,"AT&T CEO Randall Stephenson said in a message to employees that although he believes everything about the relationship with Michael Cohen was legal and ""entirely legitimate,"" it represented a ""serious misjudgment.""

AT&T is the second of Cohen's onetime clients to publicly regret paying him.","AT&T Admits 'Mistake' In Hiring Trump Lawyer, Top Company Lobbyist Steps Down",link,https://www.npr.org/2018/05/11/610419846/at-t-admits-mistake-in-hiring-trump-lawyer-top-company-lobbyist-steps-down?utm_medium=social&utm_campaign=npr&utm_source=facebook.com&utm_term=nprnews&utm_content=20180511,2018-05-11 11:58:00,1183,220,256,530,10,52,388,18,185,0
10643211755_10156904907711756,The 15 protesters filed a lawsuit against the Republic of Turkey as well as two Americans and three Canadians who allegedly attacked the protesters outside the Turkish ambassador's residence last year.,Protesters Attacked At D.C. Demonstration Against Turkish Government File Lawsuit,link,https://www.npr.org/sections/thetwo-way/2018/05/10/610235253/protesters-attacked-at-d-c-demonstration-against-turkish-government-file-lawsuit?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 11:30:00,706,25,53,622,54,8,2,5,15,0
10643211755_10156904832471756,"Privacy advocates say earlier forms of facial recognition technology have been adopted by American police without serious oversight, and the same may happen with real-time recognition.","Real-Time Facial Recognition Is Available, But Will U.S. Police Buy It?",link,https://www.npr.org/2018/05/10/609422158/real-time-facial-recognition-is-available-but-will-u-s-police-buy-it?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 11:00:01,171,61,97,85,1,30,1,8,46,0
10643211755_10156904849636756,"In a wide-ranging interview on NPR All Things Considered, Homeland Security Secretary Kirstjen Nielsen defended the administration's ""zero tolerance"" policy that calls for separating families who cross the border illegally.",Transcript: Homeland Security Secretary Kirstjen Nielsen's Full Interview With NPR,link,https://www.npr.org/2018/05/10/610113364/transcript-homeland-security-secretary-kirstjen-nielsens-full-interview-with-npr?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 10:30:00,317,54,46,54,3,5,1,28,226,0
10643211755_10156905051321756,Streaming music giant Spotify has announced it will remove R&B singer R. Kelly from its own playlists and stop promoting his music. NPR Music’s Andrew Flanagan joins us to talk about the company’s approach to what it calls “hateful conduct.”,,video,https://www.facebook.com/NPR/videos/10156905051321756/,2018-05-11 10:13:42,461,160,81,373,69,15,2,1,1,0
10643211755_10156904783891756,A report summary released this week by the Senate intelligence committee gives an overview of initial findings focused on how Russian government operatives affected U.S. elections systems.,"6 States Hit Harder By Cyberattacks Than Previously Known, New Report Reveals",link,https://www.npr.org/2018/05/10/609744800/six-states-hit-harder-by-cyberattacks-than-previously-known-new-report-reveals?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 10:00:02,1610,82,659,631,0,333,13,60,573,0
10643211755_10156904931826756,"A day after Sen. John McCain urged his Senate colleagues to reject Gina Haspel as CIA director because she had overseen torture of detainees, a White House official reportedly mocked the ailing Arizona Republican, saying his opinion ""doesn't matter"" because ""he's dying anyway.""","McCain Irrelevant, 'He's Dying Anyway,' White House Official Reportedly Says",link,https://www.npr.org/sections/thetwo-way/2018/05/11/610325611/mccain-irrelevant-he-s-dying-anyway-white-house-official-reportedly-says?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 09:31:26,37122,3785,8791,2259,38,5046,200,4240,25339,0
10643211755_10156904775226756,"Some of the scenes in ""Patrick Melrose"" are so intense, even at what should be casual dinner parties and gatherings underneath fig trees, that you don't even notice, much less resent, that Benedict Cumberbatch is offscreen for large chunks of time.","Cumberbatch Is A Riveting 'Patrick Melrose,' An Aristocrat Haunted By His Past",link,https://www.npr.org/2018/05/10/610044004/cumberbatch-is-a-riveting-patrick-melrose-an-aristocrat-haunted-by-his-past?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 09:20:00,1013,46,140,924,56,30,3,0,0,0
10643211755_10156904855331756,"Today’s Headlines with Korva Coleman: NPR has obtained documents that show how a Russian politician linked to the Kremlin began courting US conservatives well before the 2016 presidential election. Also, the World Health Organization says it's working to ship ebola vaccines as quickly as possible to Democratic Republic of Congo, where there are at least 32 confirmed and suspected cases of the disease.

Tuning in live? Post your questions in the comments.",,video,https://www.facebook.com/NPR/videos/10156904855331756/,2018-05-11 08:59:36,367,279,62,242,83,30,2,4,6,0
10643211755_10156904744261756,"A Norwegian newspaper accused Tidal, the streaming service purchased by Jay-Z in January 2015, of artificially inflating play counts. The company called the allegations a ""smear campaign.""",Tidal Accused Of Faking Hundreds Of Millions Of Plays For Kanye West And Beyoncé,link,https://www.npr.org/sections/therecord/2018/05/10/610193354/tidal-accused-of-faking-hundreds-of-millions-of-plays-for-kanye-west-and-beyonc?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 08:40:00,683,107,87,320,3,96,255,2,7,0
10643211755_10156904713551756,"Starbucks chairman Howard Schultz said the company had a ""loose policy"" around letting paying customers use the bathroom, though it was up to the discretion of individual store managers. Now the bathrooms will be open to everyone.",Starbucks Will 'Give People The Key' To Bathroom Regardless Of Purchase,link,https://www.npr.org/sections/thetwo-way/2018/05/11/610337214/starbucks-will-give-people-the-key-to-restroom-regardless-of-purchase-ceo-says?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 08:02:10,2606,482,375,2187,206,34,150,11,18,0
10643211755_10156904544446756,"A video shows a white police officer choking a young, tuxedo-clad black man, pushing him against a window and then slamming him to the ground outside a North Carolina Waffle House.",Police Investigating After Video Shows Officer Choking Black Man In Prom Tux,link,https://www.npr.org/sections/thetwo-way/2018/05/11/610308587/video-of-white-police-officer-choking-black-man-in-prom-tux-goes-viral?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 07:30:01,3506,308,396,553,5,122,6,476,2344,0
10643211755_10156904524836756,"Vitamin C may not do much for the common cold but researchers think it could cure the leading cause of death in hospitals. Quote: ""This is something which, if proved to be true, would be a game-changer, almost a miracle cure, honestly,"" says Dr. Craig Coopersmith.",Can A Cocktail Of Vitamins And Steroids Cure A Major Killer In Hospitals?,link,https://www.npr.org/sections/health-shots/2018/05/11/609149556/can-a-cocktail-of-vitamins-and-steroids-cure-a-major-killer-in-hospitals?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 07:00:01,11962,417,4684,9455,721,1757,21,3,5,0
10643211755_10156904367401756,"""What's the problem with hundreds of thousands breaking through?"" Hamas' Gaza leader Yehiyeh Sinwar said in his first meeting with international reporters Thursday. The border fence, he said, was not a ""sacred cow.""",Hamas Leader Implies 'Hundreds Of Thousands' Of Palestinians May Breach Israel Border,link,https://www.npr.org/sections/parallels/2018/05/10/610062464/hamas-leader-implies-hundreds-of-thousands-of-palestinians-may-breach-israel-bor?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 06:30:00,291,78,55,199,7,39,19,13,14,0
10643211755_10156904359866756,"Honduras is the second poorest country in the Americas. Its per capita income is $5,500 per year. The minimum wage is just over $1 an hour.",What Hondurans In The U.S. Can Expect When They're Deported,link,https://www.npr.org/sections/goatsandsoda/2018/05/10/610161853/what-hondurans-in-the-u-s-can-expect-when-theyre-deported?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 06:00:00,1912,118,444,350,8,62,3,1108,381,0
10643211755_10156903042096756,"The FCC adopted its Restoring Internet Freedom Order in December. On Thursday, Chairman Ajit Pai, part of the Republican majority, said the new policy would end ""the heavy-handed, utility-style regulation from 1934 of broadband Internet access service.""",FCC Plans Net Neutrality Rollback For June 11; Senate Democrats Plan A Key Challenge,link,https://www.npr.org/sections/thetwo-way/2018/05/10/610090939/fcc-plans-net-neutrality-rollback-for-june-11-senate-democrats-plan-a-key-challe?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180510,2018-05-11 05:30:00,1012,62,247,341,4,38,6,23,600,0
10643211755_10156904180826756,"Observers on the ground can be heard cackling and ""woo-hoo""-ing as each vehicle explodes into a pile of rubble.","VIDEO: Soldier Who Deliberately Destroyed Airdropped Humvees Found Guilty, Discharged",link,https://www.npr.org/sections/thetwo-way/2018/05/10/610099456/video-soldier-who-deliberately-destroyed-airdropped-humvees-found-guilty-dischar?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 05:00:01,6443,729,1453,2136,41,1716,344,147,2059,0
10643211755_10156904301366756,Newly obtained documents show a Russian politician traveled throughout the U.S. to build relationships with conservatives as far back as 2009.,Documents Reveal How Russian Official Courted Conservatives In U.S. Since 2009,link,https://www.npr.org/2018/05/11/610206357/documents-reveal-how-russian-official-courted-conservatives-in-u-s-since-2009?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 04:28:40,10103,614,5857,3442,19,2193,271,218,3960,0
10643211755_10156904177046756,"The South Georgia Heritage Trust announced Wednesday that the island is once more rodent-free, following an international effort that dates back a decade.",Massive Eradication Effort Ends Rodents' Reign Of Terror On Forbidding Isle,link,https://www.npr.org/sections/thetwo-way/2018/05/10/610057564/massive-eradication-effort-ends-rodents-reign-of-terror-on-forbidding-isle?utm_source=facebook.com&utm_medium=social&utm_campaign=npr&utm_term=nprnews&utm_content=20180511,2018-05-11 03:30:00,4939,63,372,4267,449,212,6,4,1,0
